"SCOPUS_ID","EID","Title","Authors","Author IDs","Author Affiliations","Creators","Publication Name","eISSN","Volume","Page Range","Cover Date","DOI","Cited By Count","Aggregation Type","Subtype","Subtype Description","Source ID","Open Access","URL","Abstract","Subject Classification","Affiliation Names","Affiliation Cities","Affiliation Countries"
"105007241283","2-s2.0-105007241283","Random Satisfiability Logic-Driven Approach in the Hopfield Neural Networks with Application to COVID-19 Datasets","Abubakar H.","57217009001","60002763; 113496005","Abubakar H.","International Journal of Applied and Computational Mathematics","21995796","11","N/A","2025-06-01","10.1007/s40819-025-01941-7","0","Journal","ar","Article","21100899436","0","https://api.elsevier.com/content/abstract/scopus_id/105007241283","This study proposes a logic-driven satisfiability approach integrated with Hopfield Neural Networks (HNNs) for classifying the COVID-19 Surveillance Data Set (CSDS). The HNN-RANkSAT model combines Boolean logic-based satisfiability with the Lyapunov energy function of HNNs to extract logical relationships and identify critical features for COVID-19 dataset classification. Evaluated against Logistic Regression (LR), Random Forest (RF), and Support Vector Machine (SVM), the model’s performance was assessed using Accuracy, Hamming Loss, Cross-Entropy Loss, CPU Time, and Bayesian Information Criterion (BIC). HNN-RANkSAT achieves the highest accuracy of 95.0% at sample size = 500, outperforming RF with 95.0%, SVM with 94.0%, and LR with 93.0% accuracy. It also exhibits the lowest Hamming Loss of 0.04 and Cross-Entropy Loss of 0.16, demonstrating superior classification performance and probabilistic calibration. The model’s logical constraints refine the search space, reducing misclassification errors and improving confidence estimation. However, this comes at the cost of higher computational complexity, with CPU Time increasing to 60 s at 1000 sample size, compared to LR with 20 s, RF with 40 s, and SVM with 50 s. The BIC values for HNN-RANkSAT at 170 sample size is 1000 reflect its greater model complexity, justified by its robustness in structured problem domains. Statistical tests, including McNemar’s test and Wilcoxon Rank test, confirm the model’s significant improvements (p-values < 0.05), with a large Cohen’s d effect size of 1.21. The hybrid architecture, integrating logic-based reasoning with neural network learning, enables HNN-RANkSAT to handle noisy, incomplete, and high-dimensional data effectively, making it ideal for medical classification tasks. While Random Forest offers a balanced alternative for large-scale problems, HNN-RANkSAT excels in high-precision tasks like pandemic surveillance.","Computational Mathematics, Applied Mathematics","Isa Kaita College of Education | Universiti Utara Malaysia","Dutsin-Ma | Sintok","Nigeria | Malaysia"
"105006635462","2-s2.0-105006635462","Mapping the Negative Emotional Trajectories of Chinese University Novice English Foreign Language Teachers Across Developmental Stages: Insights From the Cognitive Appraisal Theory","Zhang Y., Yusof F.M.","59221663700, 57189599845","60108786; 60002763, 60002763","Zhang Y.","European Journal of Education","14653435","60","N/A","2025-06-01","10.1111/ejed.70136","0","Journal","ar","Article","100147342","0","https://api.elsevier.com/content/abstract/scopus_id/105006635462","Language teaching is inherently emotional, yet the negative emotional experiences of novice English as a Foreign Language (EFL) teachers in Chinese universities remain underexplored. This study examines the negative emotional trajectories of novice university EFL teachers across three career stages—survival, consolidation and enhancement—through the lens of cognitive appraisal theory. A qualitative longitudinal multiple-case study was conducted with 12 novice EFL teachers from four public universities in China. Data were collected through semi-structured interviews, emotion diaries, reflective journals and work reports for two academic semesters. Afterwards, data were analysed using a systematic iterative approach involving verbatim transcription, thematic coding with NVivo 12 and categorisation based on cognitive appraisals. The findings reveal that novice EFL teachers consistently experience anger, anxiety and frustration, though their intensity and appraisal strategies evolve over time. Novice teachers initially perceive challenges as threats, gradually develop coping mechanisms, and reframe difficulties as opportunities. These findings underscore the necessity of creating support mechanisms tailored to each career stage. The implications for novice EFL teachers, teacher educators, school leaders and policymakers are also discussed.","Education","Baoding University | Universiti Utara Malaysia","Baoding | Sintok","China | Malaysia"
"105005997866","2-s2.0-105005997866","Bridging education and CSR: the role of corporate foundations in Malaysia’s human capital development","Radzi N.A.M., Lee K.E., Halim S.A., Siwar C., Aziz M.I.A.","57222758527, 23992943600, 36760819800, 6506959872, 54782241800","60001821, 60001821, 60001821, 60029157, 60002763","Radzi N.A.M.","International Journal of Evaluation and Research in Education","26205440","14","1717-1730","2025-06-01","10.11591/ijere.v14i3.27925","0","Journal","ar","Article","21100934092","0","https://api.elsevier.com/content/abstract/scopus_id/105005997866","The outlined target in sustainable development goals (SDG) relating to educational aspects indicates that education plays an important role and should become the primary concern of various parties. Hence, this study focused on the implications of corporate social responsibility (CSR) in educational aspects towards the development of human capital from the viewpoints of selected corporate foundations in Malaysia. This study was conducted through a questionnaire survey in which data were analyzed using IBM SPSS Statistics 20 software. The target population for this study were individuals involved with CSR initiatives conducted by four selected corporate foundations which are the implementers and students who received assistance from corporate foundations. The analysis shows that educational activities in CSR initiatives undertaken by corporate foundations have helped in the development of human capital. Both implementers and recipients give priority to scholarship sponsorships followed by school assistance, organizing workshops and seminars as valuable activities for individuals. The CSR initiatives in educational aspects have highlighted the role of corporate foundations as agents that can help individuals to achieve their dreams of pursuing tertiary education. The involvement of corporate foundations in education has created value for companies and certainly for society, in which corporate foundations have established relationships with stakeholders, as explained in the stakeholder theory.","Education","Universiti Kebangsaan Malaysia","Bangi","Malaysia"
"105005999115","2-s2.0-105005999115","Validation of principal’s innovation leadership scale using factor analysis in Malaysian school context","Fuad D.R.S.M., Musa K., Yusof M.R., Swart B., Dew T.P., Ming G.K., Abdullah A.R.","57219309460, 57219314240, 57203507856, 59911595500, 59911978100, 59911843600, 59911978200","60103633, 60103633, 60002763, 60001565, 60017880, 60103633, 60103633","Fuad D.R.S.M.","International Journal of Evaluation and Research in Education","26205440","14","1790-1803","2025-06-01","10.11591/ijere.v14i3.30397","0","Journal","ar","Article","21100934092","0","https://api.elsevier.com/content/abstract/scopus_id/105005999115","This study addresses the need for a standardized tool to assess innovation leadership in secondary education. Despite its importance, no established instrument exists for evaluating and developing innovation leadership among school administrators. The principal innovation leadership scale (PILS) was developed and validated to bridge this gap. The process involved a literature review, expert consultations, and an initial 58-item pool. Exploratory and confirmatory factor analysis (CFA) refined the scale to 18 items across five dimensions, demonstrating strong model fit (comparative fit index (CFI)=0.957, root mean square error of approximation (RMSEA)=0.080, incremental fit index (IFI)=0.958, normed fit index (NFI)=0.947, Tucker-Lewis’s index (TLI)=0.90). The fitted model indicated a satisfactory fit, confirming that the five latent constructs effectively measure the observed variables in the questionnaire. The PILS offers a standardized tool for assessing innovative leadership among school leaders, enabling targeted improvement strategies and informing professional development programs. This study significantly contributes to the discourse on innovation leadership in education by providing a valuable instrument for evaluating and enhancing school leadership practices.","Education","Universiti Pendidikan Sultan Idris","Tanjong Malim","Malaysia"
"85212467140","2-s2.0-85212467140","Micro-credentials in Malaysian higher education: a comprehensive case study approach","Cheng J.K., Yong I.S.-C., Ch'ng C.K., Lim H.T.","56558981600, 57213353131, 58186418000, 56442664800","60090654, 60029157, 60002763, 60090708","Cheng J.K.","Education and Information Technologies","15737608","30","10751-10775","2025-06-01","10.1007/s10639-024-13278-7","0","Journal","ar","Article","144955","0","https://api.elsevier.com/content/abstract/scopus_id/85212467140","Micro-credentials have become increasingly popular in the modern job market due to the ability to address rapid changes in various industries. These credentials offer flexibility, targeted and tailored learning experiences that fill specific skill gaps while preparing learners for job roles. In the hope of capitalizing on the advantages of this flexible education, higher education institutions in Malaysia are increasingly adopting micro-credentials. Although all micro-credentials offered in Malaysia’s higher education institutes must conform to the Malaysian Qualifications Agency’s standards and regulations, the set-ups and implementation, however, are flexible depending on the institution’s ecosystem. As micro-credentials are relatively new in Malaysia and the references to success stories are usually from overseas universities, which have different settings and environment. Therefore, there is a need for a comprehensive overview of micro-credentials implementation in the context of Malaysian higher education institutions. This study adopted a qualitative case studies approach on three universities in Malaysia, which represent the public and private universities with different micro-credentials implementation competence. Collation of insights, which includes comparisons on the composition of the working committee, sustainability strategies, and collaboration efforts are documented. An elaborate suggestion for micro-credentials newcomers is also included in this study through a proposed core team composition and detailed implementation pathway. Ultimately, this study contributes to providing potential micro-credentials providers in Malaysia with a reference to micro-credentials best practices.","Education, Library and Information Sciences","Universiti Malaysia Pahang Al-Sultan Abdullah","Pekan","Malaysia"
"85177677178","2-s2.0-85177677178","A bibliometric analysis of global research trends on CEO compensation: evidence from the Scopus database","Alfawareh F.S., Che Johari E.E., Ooi C.-A.","57580486700, 57216857413, 55999134600","60212344, 60212344, 60212344","Alfawareh F.S.","Euromed Journal of Business","1758888X","20","354-377","2025-05-27","10.1108/EMJB-02-2023-0050","3","Journal","re","Review","21100262310","0","https://api.elsevier.com/content/abstract/scopus_id/85177677178","Purpose: This study investigates the current trends in CEO compensation by applying a bibliometric technique from the Scopus database. Design/methodology/approach: The bibliometric analysis examines CEO compensation trends through the Scopus database. Frequency analysis is conducted using Microsoft Excel, while data visualisation is performed using VOSviewer. Finally, citation metrics are carried out using Harzing's Publish or Perish. Findings: The results reveal that research into CEO compensation has been consistently increasing since 1976. This study identifies the most popular publication trends, the most active institutions, the top funding institutions, annual publication growth, document and source type, publishers, subject area, author co-citations, highly cited articles, top publishing countries, and keyword co-occurrences. Notably, Arizona State University in the United States (US) is the leading institution with the most prominent publications on CEO compensation. The US is the most active country involved in CEO compensation research. Research limitations/implications: The current research only derived articles from the Scopus database. Nonetheless, the findings provide an in-depth comprehension of the meaning of “CEO compensation” and present the outline of the research trends on the concept, thus significantly facilitating further studies. Practical implications: The findings can assist researchers in comprehending and classifying the drivers of CEO compensation previously identified and proven in past studies. Additionally, the findings also create opportunities for new researchers to study CEO compensation. Originality/value: This study is among the pioneering research investigating CEO compensation-related publications and utilising the Scopus database from an international perspective. This study also offers a historical view of CEO remuneration, a summary of the most significant nations, journals, and writers on the topic, and an outline of how CEO remuneration studies have changed over time. These contributions will enable other researchers to focus on this subject.","Business, Management and Accounting (all), Finance","College of Business, Universiti Utara Malaysia","Sintok","Malaysia"
"105007227668","2-s2.0-105007227668","Contributions of Tuan Ḥusayn Naṣīr to Intellectual Dynamism and Heuristic Development in Malay Society","Zaini N.A., Sa'ari C.Z., Abidin M.S.Z., Zohdi A.H.A.","59928324200, 57188749486, 57218824793, 59928324300","60029157, 60029157, 60029157, ","Zaini N.A.","Journal of Al Tamaddun","22892672","20","119-132","2025-05-26","10.22452/JAT.vol20no1.9","0","Journal","ar","Article","21100927901","0","https://api.elsevier.com/content/abstract/scopus_id/105007227668","The enhancement of the significance of traditional scholars and the consolidation of the turath works of Malay heritage represent a vital asset that embodies cultural richness and provides a framework for the advancement of a nation’s civilization. Tuan Ḥusayn Naṣīr, commonly known as Tuan Ḥusayn Kedah, is a distinguished scholar who has made substantial contributions to the intellectual progression and social dynamics of society as it navigated various challenges during his time. This article employs qualitative methodologies, particularly historical analysis, drawing upon notes and historical data derived from manuscripts and other relevant works. Preliminary findings from this study reveal that Tuan Ḥusayn stands as a prominent intellectual figure in Tanah Melayu, advocating for the enhancement of national intellectualism while effectively fostering a synergistic mentality among the Malay community. The endeavours of previous scholars have significantly elevated the nation’s intellectual landscape and played a crucial role in the development of a distinguished Malay civilisation.","Cultural Studies, History, Anthropology, Religious Studies","Universiti Malaya","Kuala Lumpur","Malaysia"
"105007078201","2-s2.0-105007078201","Price Prediction of Aglaonema Ornamental Plants Using the Long Short-Term Memory (LSTM) Algorithm","Sugiarti Y., Suroso A.I., Hermadi I., Sunarti E., Yamin F.B.M.","56580372300, 53864020700, 23967933100, 57204943515, 59925556600","60106037; 60069381, 60069381, 60069381, 60069381, 60212344","Sugiarti Y.","Journal of Applied Data Sciences","27236471","6","1426-1436","2025-05-01","10.47738/jads.v6i2.640","0","Journal","ar","Article","21101176022","0","https://api.elsevier.com/content/abstract/scopus_id/105007078201","The Aglaonema ornamental plant is a horticultural commodity with high economic value and promising prospects. It is well known for its attractive leaf variations, earning it the nickname ""Queen of Leaves."" However, unpredictable price fluctuations make investing in Aglaonema speculative and high-risk. This research aims to predict the price of Aglaonema over the next five years using the Long Short-Term Memory (LSTM) algorithm. LSTM is considered superior to other algorithms in handling time series data. The model's performance was evaluated using Mean Squared Error (MSE), Root Mean Squared Error (RMSE), and Mean Absolute Error (MAE) on a weekly Aglaonema price dataset covering the period from January 2012 to December 2023. The results demonstrate that the LSTM algorithm can predict Aglaonema prices with high accuracy, as indicated by the following metrics: MSE: 0.005 – Represents the average squared difference between predicted and actual prices. A lower MSE indicates higher model accuracy. RMSE: 0.07-RMSE provides a more interpretable error measurement as it retains the same units as the original data. A low RMSE signifies that the model's predictions closely align with actual values. MAE: 0.04 – Measures the absolute average difference between predicted and actual prices. A lower MAE value reflects a smaller prediction error. Thus, this research makes a significant contribution to the development of a machine learning-based price prediction system for the ornamental plant industry.","Computer Science (miscellaneous), Artificial Intelligence, Computer Science Applications, Information Systems","Universitas Islam Negeri Syarif Hidayatullah Jakarta | IPB University","South Tangerang | Bogor","Indonesia | Indonesia"
"105006751531","2-s2.0-105006751531","Navigating the image discrepancy: A grounded theory approach to understanding Malaysia’s image among Chinese tourists","Jiang X., bin Mohamed A.E., bin Affifudin A.H.","58018203300, 59913609600, 59913412600","109722905; 60002763, 60002763, 60002763","Jiang X.","Plos One","19326203","20","N/A","2025-05-01","10.1371/journal.pone.0324148","0","Journal","ar","Article","10600153309","0","https://api.elsevier.com/content/abstract/scopus_id/105006751531","The number of Chinese tourists visiting Malaysia has not returned to pre-pandemic levels, raising concerns that recent negative news stories widely circulated on Chinese social media may be a contributing factor. Due to the limited number of reviews, sentiment analysis struggles to determine whether negative news significantly affects tourists’ emotions and visitor numbers. This study employs empirical data to validate its impact, clarifying its actual influence on image discrepancy and tourist arrivals. Additionally, while managing image discrepancy is acknowledged as important in tourism, academic debate persists regarding whether negative news contributes to these discrepancies. This study conducted in-depth interviews with 30 participants, comprising 18 individual attendees and 12 attendees from 4 small seminars. Participants included recent visitors to Malaysia, prospective tourists who canceled their plans, and Malaysian tourism practitioners. Using the Context-Adaptive Grounded Theory (CAGT) methodology, the study explored whether sudden negative news events significantly influence Chinese tourists’ travel decisions and identified specific factors contributing to the discrepancy between Chinese tourists’ perceptions of Malaysia’s tourism image and the image projected by Destination Marketing Organizations (DMOs). The findings revealed that negative news was not the dominant factor driving image discrepancy. Instead, cultural differences—stemming from unclear understanding of religious and local cultures, as well as language barriers—were the primary causes. Additionally, inefficiencies in DMOs’ promotion of Malaysia’s multi-ethnic identity and an overemphasis on medical tourism, which failed to attract Chinese tourists, were identified as secondary factors. This study provides valuable insights into the complex impact of sudden events on tourism and offers guidance for Destination Management Organizations to better align projected and perceived destination images to facilitate tourism recovery.","Multidisciplinary","Suzhou Industrial Park Institute of Vocational Technology | Universiti Utara Malaysia","Suzhou | Sintok","China | Malaysia"
"105006506576","2-s2.0-105006506576","Cultural Representation in Chinese University English Language Teaching Textbooks","Zhang H., Nordin N.R.M.","59916080000, 57216464045","60002763; 60073718, 60002763","Zhang H.","Education Sciences","22277102","15","N/A","2025-05-01","10.3390/educsci15050601","0","Journal","ar","Article","21100897500","0","https://api.elsevier.com/content/abstract/scopus_id/105006506576","Globalization enhances communication among people from different linguistic and cultural backgrounds. As cultural artifacts, English language teaching textbooks are crucial media for learners’ intercultural education, especially under the concept of English as a lingua franca. This study investigated the cultural elements in Chinese university English textbooks via the approach of content analysis. Specifically, a set of Chinese English language teaching textbooks was selected as the sample and the audio and video materials were transcribed into texts as the data. The results were displayed by the counts of cultural elements. The data revealed that international cultures and source cultures were highlighted, and the textbooks were not oriented toward native-speakers’ English. Moreover, the distribution of cultural categories across the textbooks remains imbalanced, with cultural products occupying the largest proportion, and cultural perspectives displayed the least. This is mainly attributed to the fact that cultural perspectives are implicit cultures under the surface of the iceberg, and notably, they are sporadically reflected by the cultural products, practices, and persons. The findings provide suggestions that writers include balanced cultural elements in compiling English language teaching textbooks, and teachers scrutinize cultural representation and design intercultural activities.","Computer Science (miscellaneous), Education, Physical Therapy, Sports Therapy and Rehabilitation, Developmental and Educational Psychology, Public Administration, Computer Science Applications","Hubei University of Science and Technology | Universiti Utara Malaysia","Xianning | Sintok","China | Malaysia"
"105006763005","2-s2.0-105006763005","Legal Analysis of Reclaimed Wastewater Management in Indonesia: Reference to Malaysia and Singapore","Maskun M., Khalid R.M., Al Mukarramah N.H., Ramli R.N.H., Juniar M.W., Angi J.C.W., Paliling V.E.S., Hamzah A.N.I., Kadir A., Rani M.N.A.","57212145425, 59917383000, 59557760200, 57394266200, 59917627100, 58823806200, 58823892500, 58825134500, 59918107700, 59918107800","60069390, 60001821, 60069390, 60069390, 60069390, 60069390, 60069390, 60069390, 60069390, 60002763","Maskun M.","Water Switzerland","20734441","17","N/A","2025-05-01","10.3390/w17101416","0","Journal","ar","Article","21100255400","0","https://api.elsevier.com/content/abstract/scopus_id/105006763005","Indonesia faces a significant challenge in wastewater management, exacerbated by environmental degradation and the changing climate. This study addresses two main questions: What is the legal framework governing reclaimed wastewater management in Indonesia? How is the implementation of reclaimed wastewater management conducted in Indonesia? The answers to these questions guide the objectives of analyzing national and international regulations to identify barriers and proposing improvements through a normative legal analysis method with primary legal material, focusing on international, national, and local regulations regarding wastewater reclamation. The findings reveal that although Indonesia has established a legal framework for wastewater management, it lacks a clear enforcement mechanism, and its implementation is fragmented at the local level. Due to regional disparities, such policy implementation should evaluate and adopt suitable international best practices on wastewater treatment and recycling mechanisms. This study recommends policy harmonization, increased investment in infrastructure, and the adoption of best practices in sustainable wastewater management. Public awareness and private sector engagement are also essential to ensuring effective implementation and long-term sustainability.","Biochemistry, Geography, Planning and Development, Aquatic Science, Water Science and Technology","Hasanuddin University","Makassar","Indonesia"
"105006761955","2-s2.0-105006761955","South China sea issue and Southeast Asian countries' perception of China's image: An empirical study based on GDELT big data","Wei Z., Chen X., Tang G., Xie Y.","59920107700, 59919738800, 59919375000, 59920289500","60002763; 131531574, 60069743, 60104265, 131531574","Wei Z.","Plos One","19326203","20","N/A","2025-05-01","10.1371/journal.pone.0323218","0","Journal","ar","Article","10600153309","0","https://api.elsevier.com/content/abstract/scopus_id/105006761955","How does the South China Sea issue affect China's image in Southeast Asian countries? Has it diminished Southeast Asian countries' perception of China? Based on the Global Database of Events, Language, and Tone (GDELT) from 2010 to 2024, this study empirically examines the impact of the South China Sea issue on Southeast Asian countries' perception of China's image using a panel multiple linear regression model. The empirical results show a significant positive correlation between the South China Sea issue and Southeast Asian countries' perception of China's image. Specifically, the positive impact of verbal events, material events, and the scale of events related to the South China Sea significantly enhances the positive evaluation and recognition of China among Southeast Asian countries. Additionally, GDP plays a moderating role in this process, weakening the positive impact of verbal events, factual events, and the scale of South China Sea events on China's positive evaluation and recognition. In Southeast Asian countries with territorial disputes and sovereignty conflicts with China, the influence of factual events and the scale of South China Sea events on the perception of China's image is more pronounced. In contrast, in Southeast Asian countries without such disputes, verbal events have a more significant impact on their perception of China's image.","Multidisciplinary","Sichuan Vocational College of Health and Rehabilitation | Universiti Utara Malaysia","Zigong | Sintok","China | Malaysia"
"105006801053","2-s2.0-105006801053","Exploring Women’s Housing Challenges: Legal and Policy Solutions for Women’s Access to Adequate Housing","Sohaimi N.S., Ismail N.S.A., Makhroja M.N., Sahib N., Zuhairi A.","55585056700, 57191226225, 59918003100, 59917528100, 59918425200","60002763, 60002763, 60069416, 132623912, 60069416","Sohaimi N.S.","Jurnal Ius Kajian Hukum Dan Keadilan","2477815X","13","20-37","2025-04-25","10.29303/IUS.V13I1.1643","0","Journal","ar","Article","21101185418","0","https://api.elsevier.com/content/abstract/scopus_id/105006801053","Women face significant challenges in accessing affordable and adequate housing, particularly in developing countries where discriminatory practices, gender inequality, and restrictive legal frameworks persist. Despite housing being recognized as a fundamental human right by international laws, many women around the world continue to face insecurity in this area. This issue remains largely underexplored, even though it directly impacts women’s economic and social well-being, safety, and overall quality of life. This study seeks to explore the patterns of research on women’s housing issues, identify the global challenges faced by women in accessing housing, and provide suggestions for the adoption of international practices and regulations to overcome these barriers. The research was based on a systematic literature review (SLR), which critically examined global studies on women’s housing to understand the core issues and solutions proposed by various nations. Key findings indicated that women encounter major obstacles, such as housing insecurity, gender inequality in housing access, and risks related to safety, including sexual violence. International practices, such as the Housing First model, gender-sensitive urban planning, and the Convention on the Elimination of All Forms of Discrimination Against Women (CEDAW) offer frameworks to mitigate these issues. Policy recommendations include the enforcement of anti-discrimination laws, expansion of affordable housing programs, and the provision of integrated support services for women facing housing insecurity.","Law, Sociology and Political Science, Political Science and International Relations, Public Administration","Universiti Utara Malaysia","Sintok","Malaysia"
"105007084952","2-s2.0-105007084952","Exploring Tourists’ Intentions to Adopt Augmented Reality in Cultural Heritage Museums: Insights From a Modified Technology Acceptance Model","Xu W., Ismail M., Shahruddin S., Quan W., Li Y.","59925761700, 55627877907, 57216726502, 59925521000, 58923635900","60104673; 60000906, 60000906, 60000906, 60000906; 105592505, 60002763","Xu W.","Sage Open","21582440","15","N/A","2025-04-01","10.1177/21582440251339936","0","Journal","ar","Article","21100255401","0","https://api.elsevier.com/content/abstract/scopus_id/105007084952","Augmented reality (AR) adoption in archeological site museums has attracted growing attention; however, a notable gap remains in understanding how personal traits and technological perceptions interact to influence tourists’ choices. To address this gap, this study conducted at the Sanxingdui Archeological Site Museum employs the Technology Acceptance Model (TAM), a widely used framework for analyzing user acceptance of technology, alongside structural equation modeling to examine the nuanced interplay of Technology Readiness dimensions and their impact on perceptions. The findings reveal that optimism does not significantly influence attitudes toward AR, while innovativeness has a positive effect. Discomfort is negatively associated with AR attitudes, while perceived security concerns have a counterintuitive positive effect. Moreover, perceived ease of use strongly determines the perceived usefulness of AR, which, in turn, directly influences attitudes toward the technology. Perceived ease of use also plays a crucial role in shaping AR attitudes. Additionally, a positive attitude toward AR is strongly linked to future adoption intentions, which, in turn, significantly correlate with tourists’ intentions to visit destinations. These insights not only enhance academic discussions on TAM and AR in tourism but also offer valuable practical implications for the museum sector seeking seamless AR integration.","Arts and Humanities (all), Social Sciences (all)","Yuncheng University | Universiti Sains Malaysia","Yuncheng | Minden","China | Malaysia"
"85203977072","2-s2.0-85203977072","Child Marriage and Domestic Violence Among Syrian Refugee Girls in Domiz Camp Kurdistan-Iraq","Qahar J.A., Hillaluddin A.H., Ahmad Ramli F.Z.","8260939900, 57193139315, 57193601805","60002763, 60002763, 60002763","Qahar J.A.","Journal of Human Rights and Social Work","23651792","10","68-78","2025-03-01","10.1007/s41134-024-00340-0","0","Journal","ar","Article","21101022227","0","https://api.elsevier.com/content/abstract/scopus_id/85203977072","The study aims to examine the violation of women’s rights through domestic violence in the Domiz camp, focusing on child marriage as a human rights issue within refugee camps and its connection with social work. It sought to evaluate domestic violence among Syrian refugee girls married before 18 and its impact on these young girls and their families. The long-lasting displacement caused by the internal Syrian war has led to one of the world’s largest refugee populations. The qualitative study used semi-structured interviews with young wives using ecological theory as a conceptual framework. Face-to-face interviews were conducted by the first author with four girls, along with focus group discussions involving five parents. Purposive and snowball sampling methods were employed for participant selection. The primary findings highlighted that conflicts with parents-in-law are associated with domestic violence and divorce incidents affecting family members of Syrian refugees. Domestic violence within a family leads to marital breakdowns and subsequent legal issues due to divorces. Hence, suitable strategies such as engaging in social work with young wives and their families can help reduce marital violence prevalence among refugees. Furthermore, it is recommended that parents educate their daughters about family responsibilities. In addition, government authorities and societal stakeholders should act aimed at enhancing child protection measures while reducing the vulnerability of girls towards domestic abuse. Finally, divorced young wives need crucial financial support enabling them to communicate effectively in a society, wherein increasing independence becomes feasible.","Sociology and Political Science, Law","Universiti Utara Malaysia","Sintok","Malaysia"
"105007108788","2-s2.0-105007108788","Gender dynamics and corruption: Insights from female participation","Amran N.A., Malek M.M., Mohamed K., Isa@yusuff Y.M.","56866150400, 59925376000, 56430619000, 59925618300","60212344, 60212344, 60002763, 60002763","Amran N.A.","International Journal of Basic and Applied Sciences","22275053","14","388-395","2025-02-07","10.14419/sce6jy35","0","Journal","ar","Article","21101277885","0","https://api.elsevier.com/content/abstract/scopus_id/105007108788","This study aims to investigate the factors that induce women to engage in corruption, analyse the corruption committed by women, and suggest ways to combat corruption behaviours among women. Doctrinal and socio-legal methods were applied to examine corruptive offences committed by women in organisations under the MACC Act 2009. Qualitative library research, expert interviews, and decided-cases analysis were utilised. Fraud trends, types, and values were examined using thematic analysis. The findings demonstrate (i) determinants of corruption behaviours include pressure, opportunity, rationalisation, power and position (capability), which is consistent with Fraud Triangle Theory (FTT) and Fraud Diamond Theory (FDT) theories; (ii) false claims and invoicing fraud were identified as the frequent domain of misconduct committed by women; and (iii) establishing, implementing and monitoring clear internal guidelines in compatibility with the laws and inculcating good values in society were proposed as crucial strategies in addressing corruption among women in organisations. This study assists policymakers, enforcement bodies, counsellors, and the corporate and public sectors in developing effective anti-corruption strategies.","Environmental Science (miscellaneous), Computer Science (miscellaneous), Agricultural and Biological Sciences (miscellaneous)","College of Business, Universiti Utara Malaysia","Sintok","Malaysia"
"105005984221","2-s2.0-105005984221","Entrepreneurial University Input, Process, and Output Support for Student Entrepreneurship: Growing Innovation through University Programs","Murad M., Othman S.B., Kamarudin M.A.I.B.","57822559400, 57217864026, 57425138900","60002763, 60212346, 60002763","Murad M.","Journal of the Knowledge Economy","18687873","N/A","N/A","2025-01-01","10.1007/s13132-024-02546-z","1","Journal","ar","Article","19500157803","0","https://api.elsevier.com/content/abstract/scopus_id/105005984221","Student entrepreneurial development has become a challenge in developing countries like Pakistan. The purpose of the research is to analyze the impact of the entrepreneurial university input (EUI), entrepreneurial university core strategic plan (EUCSP), and entrepreneurial university output (EUO) on the student entrepreneurial career (SEC). The study further analyzes the sequential mediation of the student entrepreneurial intention (SEI) and student entrepreneurial behavior (SEB). In literature, there is a theoretical gap as previous studies paid little attention to the integration of the stimulus–organism–behavior–consequences (SOBC) paradigm to entrepreneurship literature, and an approach to contribute entrepreneurship theory is developed. A simple random sampling was used to collect 185 responses as a valid sample from students registered in business incubators. IBM SPSS 26 was used for descriptive statistics and Smart PLS 4 was employed to rigorously investigate relationships using structural equation modeling. The findings discovered that the EUI has a negative while EUCSP and EUO have a positive impact of SEI. Meanwhile, the study found that SEI has a positive impact on SEB and SEB has a positive impact on SEC. The sequential mediation of SEI and SEB on SEC is negative for EUI, but positive for EUCSP and EUO. The study highlights that the entrepreneurial university support strengthens the students’ career choice by influencing their intention and behavior. The research supports the SOBC paradigm in student entrepreneurship literature, while considering sequential mediation of SEI and SEB.","Economics and Econometrics","Universiti Utara Malaysia","Sintok","Malaysia"
"105006833332","2-s2.0-105006833332","Developing A theoretical model for adoption of facial recognition payment for senior citizens in Tangshan City, Hebei, China","Zhou Y., Bohari A.M.","59905324500, 55804552200","60212344, 60212344","Zhou Y.","International Journal of Innovative Research and Scientific Studies","26176548","8","1102-1111","2025-01-01","10.53894/ijirss.v8i3.6760","0","Journal","ar","Article","21101057630","0","https://api.elsevier.com/content/abstract/scopus_id/105006833332","Facial recognition payment (FRP) is an emerging biometric authentication technology that enables seamless and contactless transactions. Despite its rapid global adoption, senior citizens in offline settings are often reluctant to embrace FRP due t o psychological resistance and technological barriers. This study aims to investigate the key determinants influencing FRP adoption among senior citizens in Tangshan City, Hebei, China. A theoretical model is developed by integrating the Belief-Attitude-Intention (B-A-I) framework with the extended Technology-Organization-Environment-Individual (TOE-I) framework. The model explores the effects of convenience, familiarity, social support, and perceived privacy risk on trust and satisfaction, which subsequently shape the intention to use FRP. Moreover, technology anxiety is examined as a moderating factor that may weaken or strengthen the relationship between trust, satisfaction, and intention to use. This framework provides theoretical insights into digital payment adoption behavior and practical guidance for policymakers and service providers aiming to promote inclusive, age-friendly financial technologies in China and other aging societies.","Multidisciplinary","College of Business, Universiti Utara Malaysia","Sintok","Malaysia"
